listing_status,list_price,beds,baths,sqft_living,lot_sqft,year_built,city,zip_code,latitude,longitude,hoa_fee,days_on_market,price_per_sqft,listing_type,parking_garage,stories,house_age,baths_per_bed,total_rooms,sqft_per_bed,log_list_price,log_sqft_living,property_type_LAND,property_type_MOBILE,property_type_MULTI_FAMILY,property_type_SINGLE_FAMILY,property_type_TOWNHOMES
FOR_SALE,775000,4.0,3.0,3318.0,8642.0,2006.0,Austin,78717,30.503339,-97.76455,,112.0,234.0,for_sale,2.0,2.0,20.0,0.75,7.0,829.5,13.560619598657233,8.107418811719974,0,0,0,1,0
FOR_SALE,399900,3.0,2.0,2237.0,3158.0,2016.0,Austin,78717,30.478186,-97.787544,285.0,200.0,179.0,for_sale,2.0,2.0,10.0,0.6666666666666666,5.0,745.6666666666666,12.89897229545694,7.71333788887187,0,0,0,1,0
FOR_SALE,660000,5.0,4.0,3028.0,5009.0,2018.0,Austin,78717,30.476644,-97.773119,,43.0,218.0,for_sale,2.0,2.0,8.0,0.8,9.0,605.6,13.399996629152975,8.015987811027237,0,0,0,0,0
FOR_SALE,437500,2.0,2.0,1661.0,,2014.0,Austin,78717,30.483111,-97.792206,194.0,65.0,263.0,for_sale,1.0,2.0,12.0,1.0,4.0,830.5,12.988834270491479,7.415776975415394,0,0,0,1,0
FOR_SALE,675000,4.0,2.0,2917.0,12933.0,1999.0,Austin,78717,30.494607,-97.746819,8.0,130.0,231.0,for_sale,2.0,2.0,27.0,0.5,6.0,729.25,13.42246945133505,7.978653729082731,0,0,0,1,0
FOR_SALE,450000,3.0,2.0,1815.0,,2014.0,Austin,78717,30.482739,-97.790517,193.0,81.0,248.0,for_sale,1.0,2.0,12.0,0.6666666666666666,5.0,605.0,13.017005083966255,7.504391559161238,0,0,0,1,0
FOR_SALE,499000,3.0,2.0,2238.0,,2017.0,Austin,78717,30.478125,-97.769905,60.0,52.0,223.0,for_sale,2.0,2.0,9.0,0.6666666666666666,5.0,746.0,13.120363378739663,7.713784616598755,0,0,0,0,0
FOR_SALE,789000,5.0,3.0,3396.0,7867.0,2001.0,Austin,78717,30.494989,-97.769112,50.0,16.0,232.0,for_sale,2.0,2.0,25.0,0.6,8.0,679.2,13.578522867254332,8.130647968160584,0,0,0,1,0
PENDING,548000,3.0,2.0,2212.0,10171.0,2006.0,Austin,78717,30.495913,-97.795556,69.0,100.0,248.0,for_sale,2.0,1.0,20.0,0.6666666666666666,5.0,737.3333333333334,13.214032390746006,7.70210434005105,0,0,0,1,0
SOLD,1325000,5.0,4.0,5321.0,14584.0,2021.0,Austin,78717,30.501431,-97.751661,80.0,47.0,,sold,3.0,2.0,5.0,0.8,9.0,1064.2,14.096923772119156,8.579604451537634,0,0,0,1,0
SOLD,959900,4.0,3.0,3480.0,14418.0,2013.0,Austin,78717,30.485564,-97.795579,58.0,47.0,,sold,3.0,1.0,13.0,0.75,7.0,870.0,13.774585433126271,8.15507488781144,0,0,0,1,0
SOLD,597500,3.0,3.0,2658.0,11687.0,1995.0,Austin,78717,30.511197,-97.743706,45.0,116.0,,sold,2.0,1.0,31.0,1.0,6.0,886.0,13.30051123642657,7.88570539124302,0,0,0,1,0
SOLD,259900,2.0,2.0,1461.0,,2009.0,Austin,78717,30.496095,-97.776551,340.0,203.0,,sold,2.0,2.0,17.0,1.0,4.0,730.5,12.468056068255885,7.2875606403097235,0,0,0,0,0
SOLD,715000,5.0,4.0,3280.0,7492.0,2004.0,Austin,78717,30.500789,-97.783974,69.0,28.0,,sold,2.0,2.0,22.0,0.8,9.0,656.0,13.480039220276565,8.0959035329611,0,0,0,1,0
SOLD,399750,3.0,2.0,1677.0,5963.0,1985.0,Austin,78717,30.49217,-97.738715,15.0,134.0,,sold,2.0,1.0,41.0,0.6666666666666666,5.0,559.0,12.89859713225655,7.425357887027151,0,0,0,1,0
SOLD,1295000,5.0,4.0,4020.0,13547.0,2004.0,Austin,78717,30.5067,-97.757606,51.0,46.0,,sold,3.0,2.0,22.0,0.8,9.0,804.0,14.07402202531625,8.299285906897275,0,0,0,1,0
SOLD,325000,3.0,2.0,1571.0,,2012.0,Austin,78717,30.493364,-97.790901,335.0,95.0,,sold,2.0,2.0,14.0,0.6666666666666666,5.0,523.6666666666666,12.691583538230217,7.360103972989152,0,0,0,0,0
SOLD,485000,3.0,2.0,1920.0,5881.0,2005.0,Austin,78717,30.501307,-97.778177,69.0,46.0,,sold,2.0,1.0,21.0,0.6666666666666666,5.0,640.0,13.091906231773164,7.560601162768557,0,0,0,1,0
SOLD,550000,4.0,2.0,2715.0,9871.0,1994.0,Austin,78717,30.490294,-97.770809,50.0,117.0,,sold,2.0,2.0,32.0,0.5,6.0,678.75,13.217675375388819,7.906915488678587,0,0,0,1,0
SOLD,699900,4.0,3.0,2916.0,10877.0,2000.0,Austin,78717,30.517699,-97.740513,45.0,149.0,,sold,2.0,2.0,26.0,0.75,7.0,729.0,13.45869417545215,7.978310969867722,0,0,0,1,0
SOLD,649900,3.0,2.0,2890.0,11221.0,1997.0,Austin,78717,30.5165,-97.743991,50.0,29.0,,sold,2.0,1.0,29.0,0.6666666666666666,5.0,963.3333333333334,13.384575322579519,7.969357742016346,0,0,0,1,0
SOLD,750000,4.0,2.0,2931.0,10716.0,1995.0,Austin,78717,30.498563,-97.745509,8.0,33.0,,sold,2.0,2.0,31.0,0.5,6.0,732.75,13.527829818844937,7.983440063006542,0,0,0,1,0
SOLD,735000,4.0,2.0,2766.0,7449.0,2017.0,Austin,78717,30.494431,-97.753557,48.0,101.0,,sold,2.0,2.0,9.0,0.5,6.0,691.5,13.507627138738266,7.925518979786926,0,0,0,1,0
SOLD,589900,3.0,2.0,2127.0,6251.0,2014.0,Austin,78717,30.498162,-97.754889,50.0,86.0,,sold,2.0,1.0,12.0,0.6666666666666666,5.0,709.0,13.287710005192306,7.662937850461535,0,0,0,1,0
SOLD,789000,4.0,3.0,3166.0,10520.0,2006.0,Austin,78717,30.49455,-97.76258,69.0,57.0,,sold,2.0,2.0,20.0,0.75,7.0,791.5,13.578522867254332,8.06054004653864,0,0,0,1,0
SOLD,775000,6.0,4.0,4542.0,7109.0,2000.0,Austin,78717,30.514639,-97.739582,45.0,101.0,,sold,2.0,2.0,26.0,0.6666666666666666,10.0,757.0,13.560619598657233,8.421342865759403,0,0,0,1,0
SOLD,525000,3.0,2.0,1886.0,6007.0,2010.0,Austin,78717,30.49016,-97.725226,37.0,38.0,,sold,2.0,1.0,16.0,0.6666666666666666,5.0,628.6666666666666,13.171155446333852,7.54274354536855,0,0,0,1,0
SOLD,1200000,4.0,3.0,3752.0,10559.0,2009.0,Austin,78717,30.504842,-97.763818,62.0,65.0,,sold,3.0,2.0,17.0,0.75,7.0,938.0,13.997832948091215,8.23031079913502,0,0,0,1,0
SOLD,329900,2.0,2.0,1378.0,,2006.0,Austin,78717,30.495277,-97.787976,385.0,96.0,,sold,2.0,1.0,20.0,1.0,4.0,689.0,12.706547888433661,7.229113877793302,0,0,0,0,0
SOLD,424000,3.0,2.0,1620.0,4556.0,2016.0,Austin,78717,30.486781,-97.790719,193.0,62.0,,sold,1.0,2.0,10.0,0.6666666666666666,5.0,540.0,12.95749109270188,7.390798521735676,0,0,0,1,0
SOLD,465000,3.0,2.0,2129.0,5140.0,2004.0,Austin,78717,30.500865,-97.787446,69.0,48.0,,sold,2.0,2.0,22.0,0.6666666666666666,5.0,709.6666666666666,13.049794835104816,7.6638772587034705,0,0,0,1,0
SOLD,298500,3.0,2.0,1317.0,4251.0,1985.0,Austin,78717,30.508232,-97.737649,13.0,27.0,,sold,2.0,2.0,41.0,0.6666666666666666,5.0,439.0,12.606528561892935,7.183870715062453,0,0,0,1,0
SOLD,879000,6.0,4.0,3856.0,8154.0,2006.0,Austin,78717,30.503261,-97.763204,69.0,91.0,,sold,2.0,2.0,20.0,0.6666666666666666,10.0,642.6666666666666,13.686541314323094,8.257644958208228,0,0,0,1,0
SOLD,750000,4.0,2.0,2921.0,13504.0,1999.0,Austin,78717,30.51744,-97.746265,45.0,28.0,,sold,2.0,2.0,27.0,0.5,6.0,730.25,13.527829818844937,7.980023592310645,0,0,0,1,0
SOLD,1400000,5.0,4.0,5032.0,10149.0,2017.0,Austin,78717,30.500938,-97.753396,80.0,87.0,,sold,3.0,2.0,9.0,0.8,9.0,1006.4,14.151983508870947,8.52377150677636,0,0,0,1,0
SOLD,439000,3.0,2.0,1868.0,7924.0,2007.0,Austin,78717,30.492477,-97.796865,65.0,18.0,,sold,2.0,1.0,19.0,0.6666666666666666,5.0,622.6666666666666,12.992256969959042,7.533158807455563,0,0,0,1,0
SOLD,825000,5.0,4.0,4244.0,11805.0,1993.0,Austin,78717,30.506057,-97.742499,8.0,37.0,,sold,2.0,2.0,33.0,0.8,9.0,848.8,13.623139877437296,8.353497098745448,0,0,0,1,0
SOLD,500000,4.0,3.0,2237.0,5532.0,2012.0,Austin,78717,30.489457,-97.798702,69.0,157.0,,sold,2.0,2.0,14.0,0.75,7.0,559.25,13.122365377402328,7.71333788887187,0,0,0,1,0
SOLD,749900,5.0,4.0,3126.0,14070.0,2008.0,Austin,78717,30.496871,-97.797011,69.0,51.0,,sold,2.0,2.0,18.0,0.8,9.0,625.2,13.527696476799726,8.047829357457841,0,0,0,1,0
SOLD,460000,4.0,2.0,2588.0,9535.0,1998.0,Austin,78717,30.485198,-97.741621,17.0,104.0,,sold,2.0,2.0,28.0,0.5,6.0,647.0,13.038983942375959,7.859026979751538,0,0,0,1,0
SOLD,425000,3.0,2.0,2120.0,6926.0,2002.0,Austin,78717,30.493901,-97.782493,69.0,27.0,,sold,2.0,2.0,24.0,0.6666666666666666,5.0,706.6666666666666,12.959846800844963,7.659642954564682,0,0,0,1,0
SOLD,649000,3.0,2.0,2728.0,8581.0,2011.0,Austin,78717,30.491307,-97.796353,69.0,47.0,,sold,2.0,2.0,15.0,0.6666666666666666,5.0,909.3333333333334,13.38318953651709,7.911690520708339,0,0,0,1,0
SOLD,750000,4.0,2.0,2929.0,14070.0,1997.0,Austin,78717,30.495514,-97.745064,16.0,87.0,,sold,2.0,2.0,29.0,0.5,6.0,732.25,13.527829818844937,7.982757702011113,0,0,0,1,0
SOLD,729000,5.0,4.0,3247.0,8102.0,2004.0,Austin,78717,30.499756,-97.793419,65.0,33.0,,sold,2.0,2.0,22.0,0.8,9.0,649.4,13.499430382731967,8.085794701281568,0,0,0,1,0
SOLD,579700,3.0,2.0,1888.0,7436.0,2003.0,Austin,78717,30.50759,-97.747775,69.0,42.0,,sold,2.0,1.0,23.0,0.6666666666666666,5.0,629.3333333333334,13.270267732356524,7.543802867501509,0,0,0,1,0
SOLD,699000,3.0,2.0,2647.0,8377.0,2004.0,Austin,78717,30.50946,-97.749812,69.0,40.0,,sold,3.0,1.0,22.0,0.6666666666666666,5.0,882.3333333333334,13.457407451830088,7.881559917056899,0,0,0,1,0
SOLD,620000,4.0,2.0,2878.0,6181.0,2016.0,Austin,78717,30.493735,-97.799913,69.0,33.0,,sold,2.0,2.0,10.0,0.5,6.0,719.5,13.3374763699232,7.965198290612176,0,0,0,1,0
SOLD,569500,3.0,2.0,2305.0,10189.0,1997.0,Austin,78717,30.49935,-97.747511,8.0,35.0,,sold,2.0,1.0,29.0,0.6666666666666666,5.0,768.3333333333334,13.252515817794084,7.743269700829004,0,0,0,1,0
SOLD,1249995,5.0,4.0,4113.0,10311.0,2013.0,Austin,78717,30.498707,-97.758582,51.0,2.0,,sold,3.0,2.0,13.0,0.8,9.0,822.6,14.038650909273365,8.322151070212902,0,0,0,1,0
SOLD,825000,4.0,3.0,3266.0,10115.0,2004.0,Austin,78717,30.503065,-97.766459,65.0,259.0,,sold,3.0,2.0,22.0,0.75,7.0,816.5,13.623139877437296,8.09162741160107,0,0,0,1,0
SOLD,380000,3.0,2.0,1858.0,4792.0,2002.0,Austin,78717,30.506611,-97.744601,66.0,222.0,,sold,2.0,1.0,24.0,0.6666666666666666,5.0,619.3333333333334,12.847929163278053,7.527793987721444,0,0,0,1,0
SOLD,499900,3.0,2.0,2095.0,7436.0,2009.0,Austin,78717,30.490528,-97.724386,37.0,190.0,,sold,2.0,1.0,17.0,0.6666666666666666,5.0,698.3333333333334,13.12216535779974,7.647786045440933,0,0,0,1,0
SOLD,549900,3.0,2.0,2486.0,8808.0,1998.0,Austin,78717,30.493341,-97.744659,17.0,54.0,,sold,2.0,1.0,28.0,0.6666666666666666,5.0,828.6666666666666,13.217493541006709,7.818832443803404,0,0,0,1,0
SOLD,1350000,5.0,4.0,5111.0,17542.0,2003.0,Austin,78717,30.500657,-97.770648,69.0,74.0,,sold,3.0,2.0,23.0,0.8,9.0,1022.2,14.115615891155079,8.53934599605737,0,0,0,1,0
SOLD,699000,4.0,2.0,2595.0,8864.0,1992.0,Austin,78717,30.498292,-97.74422,8.0,41.0,,sold,2.0,1.0,34.0,0.5,6.0,648.75,13.457407451830088,7.86172707782398,0,0,0,1,0
SOLD,459000,3.0,2.0,1896.0,4940.0,2018.0,Austin,78717,30.476391,-97.773625,60.0,145.0,,sold,2.0,1.0,8.0,0.6666666666666666,5.0,632.0,13.036807667689546,7.5480289699350145,0,0,0,1,0
SOLD,740000,5.0,3.0,3354.0,9975.0,2000.0,Austin,78717,30.48985,-97.734871,15.0,91.0,,sold,2.0,2.0,26.0,0.6,8.0,670.8,13.51440681653079,8.118207049405783,0,0,0,1,0
SOLD,819000,3.0,3.0,3258.0,10616.0,2004.0,Austin,78717,30.501857,-97.761961,69.0,62.0,,sold,2.0,2.0,22.0,1.0,6.0,1086.0,13.615840583835682,8.089175678837561,0,0,0,1,0
SOLD,697250,3.0,2.0,2618.0,18465.0,1997.0,Austin,78717,30.495479,-97.742709,31.0,42.0,,sold,2.0,1.0,29.0,0.6666666666666666,5.0,872.6666666666666,13.454900739694516,7.870547844507712,0,0,0,1,0
SOLD,810000,4.0,2.0,3320.0,8734.0,1997.0,Austin,78717,30.486628,-97.766322,45.0,57.0,,sold,3.0,2.0,29.0,0.5,6.0,830.0,13.60479076121576,8.108021221376747,0,0,0,1,0
SOLD,730000,5.0,3.0,3030.0,8281.0,1998.0,Austin,78717,30.500844,-97.745296,21.0,42.0,,sold,2.0,1.0,28.0,0.6,8.0,606.0,13.500801182986649,8.016647877057803,0,0,0,1,0
SOLD,685000,4.0,3.0,2770.0,14205.0,2001.0,Austin,78717,30.514739,-97.748472,69.0,34.0,,sold,3.0,1.0,25.0,0.75,7.0,692.5,13.437175577097312,7.9269635448629785,0,0,0,1,0
SOLD,460000,4.0,3.0,2163.0,4726.0,2019.0,Austin,78717,30.478543,-97.769139,60.0,21.0,,sold,2.0,2.0,7.0,0.75,7.0,540.75,13.038983942375959,7.679713639966372,0,0,0,1,0
SOLD,649900,4.0,2.0,2627.0,10903.0,1996.0,Austin,78717,30.516781,-97.74324,50.0,40.0,,sold,2.0,1.0,30.0,0.5,6.0,656.75,13.384575322579519,7.873978379604501,0,0,0,1,0
SOLD,479000,3.0,2.0,1683.0,6726.0,2014.0,Austin,78717,30.482772,-97.791056,193.0,33.0,,sold,1.0,2.0,12.0,0.6666666666666666,5.0,561.0,13.079457964073546,7.428927194802272,0,0,0,1,0
SOLD,865000,4.0,3.0,3215.0,9309.0,2006.0,Austin,78717,30.511223,-97.753526,69.0,45.0,,sold,2.0,1.0,20.0,0.75,7.0,803.75,13.670485941982712,8.075893630298857,0,0,0,1,0
SOLD,349900,3.0,2.0,1317.0,4147.0,1985.0,Austin,78717,30.510188,-97.740405,13.0,24.0,,sold,2.0,2.0,41.0,0.6666666666666666,5.0,439.0,12.765405536311112,7.183870715062453,0,0,0,1,0
SOLD,649600,4.0,2.0,2759.0,8930.0,2003.0,Austin,78717,30.498625,-97.791796,100.0,14.0,,sold,3.0,2.0,23.0,0.5,6.0,689.75,13.384113607237287,7.9229859587111955,0,0,0,1,0
SOLD,849900,5.0,4.0,3080.0,6251.0,2015.0,Austin,78717,30.497374,-97.75461,50.0,26.0,,sold,2.0,2.0,11.0,0.8,9.0,616.0,13.652875151095039,8.033009498596668,0,0,0,1,0
SOLD,509900,4.0,2.0,2206.0,9496.0,1987.0,Austin,78717,30.50365,-97.743284,8.0,50.0,,sold,2.0,1.0,39.0,0.5,6.0,551.5,13.141971868210181,7.699389406256737,0,0,0,1,0
SOLD,900000,4.0,3.0,2988.0,9557.0,2017.0,Austin,78717,30.49548,-97.753588,48.0,36.0,,sold,2.0,2.0,9.0,0.75,7.0,747.0,13.710151153416941,8.002694162283937,0,0,0,1,0
SOLD,459900,3.0,2.0,1785.0,6839.0,2009.0,Austin,78717,30.492107,-97.795167,69.0,56.0,,sold,2.0,1.0,17.0,0.6666666666666666,5.0,595.0,13.038766527911386,7.487733761436444,0,0,0,1,0
SOLD,378000,3.0,2.0,1701.0,1080.0,2017.0,Austin,78717,30.480258,-97.790832,350.0,89.0,,sold,2.0,2.0,9.0,0.6666666666666666,5.0,567.0,12.84265212010087,7.43955930913332,0,0,0,0,0
SOLD,625000,5.0,3.0,2617.0,6055.0,2011.0,Austin,78717,30.494304,-97.798204,65.0,38.0,,sold,2.0,2.0,15.0,0.6,8.0,523.4,13.345508528717259,7.870165946469845,0,0,0,1,0
SOLD,979000,5.0,4.0,3823.0,,2016.0,Austin,78717,30.486369,-97.789381,55.0,27.0,,sold,2.0,2.0,10.0,0.8,9.0,764.6,13.794287942962585,8.249052274171293,0,0,0,1,0
SOLD,805000,5.0,4.0,3298.0,8716.0,2005.0,Austin,78717,30.499905,-97.793772,65.0,399.0,,sold,3.0,2.0,21.0,0.8,9.0,659.6,13.598598798635953,8.101374671228582,0,0,0,1,0
SOLD,3295000,8.0,8.0,10991.0,37462.0,2006.0,Austin,78717,30.502602,-97.774824,179.0,728.0,,sold,10.0,2.0,20.0,1.0,16.0,1373.875,15.007917029408835,9.30492301446213,0,0,0,1,0
SOLD,1250000,5.0,6.0,4661.0,18644.0,2013.0,Austin,78717,30.485387,-97.79561,58.0,27.0,,sold,3.0,2.0,13.0,1.2,11.0,932.2,14.038654909278163,8.447199819595703,0,0,0,1,0
SOLD,375000,4.0,2.0,1845.0,,2012.0,Austin,78717,30.492205,-97.790153,325.0,47.0,,sold,2.0,2.0,14.0,0.5,6.0,461.25,12.834683971615659,7.520776415062797,0,0,0,0,0
SOLD,719622,4.0,3.0,2688.0,8451.0,1992.0,Austin,78717,30.49974,-97.742783,8.0,48.0,,sold,2.0,2.0,34.0,0.75,7.0,672.0,13.486482742748958,7.896924656268864,0,0,0,1,0
SOLD,576000,3.0,2.0,2273.0,6543.0,2002.0,Austin,78717,30.498618,-97.760881,59.0,61.0,,sold,2.0,1.0,24.0,0.6666666666666666,5.0,757.6666666666666,13.263864675787632,7.729295674310482,0,0,0,1,0
SOLD,875000,4.0,4.0,3494.0,8494.0,2013.0,Austin,78717,30.488805,-97.794908,67.0,60.0,,sold,2.0,2.0,13.0,1.0,8.0,873.5,13.681980308196241,8.15908865466791,0,0,0,1,0
SOLD,330000,3.0,2.0,1571.0,,2011.0,Austin,78717,30.493931,-97.789769,408.0,68.0,,sold,2.0,2.0,15.0,0.6666666666666666,5.0,523.6666666666666,12.706850963741102,7.360103972989152,0,0,0,0,0
SOLD,485000,3.0,2.0,2176.0,7802.0,1997.0,Austin,78717,30.493504,-97.772928,50.0,87.0,,sold,2.0,1.0,29.0,0.6666666666666666,5.0,725.3333333333334,13.091906231773164,7.685703061234547,0,0,0,1,0
SOLD,660000,4.0,3.0,3013.0,8594.0,2001.0,Austin,78717,30.493208,-97.768409,33.0,30.0,,sold,2.0,2.0,25.0,0.75,7.0,753.25,13.399996629152975,8.01102337918644,0,0,0,1,0
SOLD,458900,3.0,2.0,1770.0,5750.0,2010.0,Austin,78717,30.490703,-97.794896,69.0,44.0,,sold,2.0,1.0,16.0,0.6666666666666666,5.0,590.0,13.036589779504542,7.479299637782834,0,0,0,1,0
SOLD,775000,4.0,2.0,3195.0,8943.0,1999.0,Austin,78717,30.486255,-97.763316,50.0,284.0,,sold,3.0,2.0,27.0,0.5,6.0,798.75,13.560619598657233,8.069655306886165,0,0,0,1,0
SOLD,429000,3.0,2.0,1662.0,,2013.0,Austin,78717,30.48395,-97.792149,193.0,51.0,,sold,1.0,2.0,13.0,0.6666666666666666,5.0,554.0,12.969214528909768,7.416378479192928,0,0,0,0,0
SOLD,693000,4.0,2.0,2484.0,8790.0,2014.0,Austin,78717,30.497466,-97.757625,50.0,35.0,,sold,2.0,1.0,12.0,0.5,6.0,621.0,13.448786721172443,7.818027938530729,0,0,0,1,0
SOLD,399995,3.0,2.0,1438.0,9936.0,1984.0,Austin,78717,30.508701,-97.738678,18.0,32.0,,sold,,1.0,42.0,0.6666666666666666,5.0,479.3333333333333,12.899209826040119,7.271703706887368,0,0,0,1,0
SOLD,645000,4.0,2.0,2847.0,9148.0,1995.0,Austin,78717,30.515903,-97.744854,45.0,33.0,,sold,2.0,1.0,31.0,0.5,6.0,711.75,13.377007146164305,7.954372272531867,0,0,0,1,0
SOLD,900000,4.0,3.0,3718.0,14222.0,2004.0,Austin,78717,30.50233,-97.763149,69.0,75.0,,sold,3.0,2.0,22.0,0.75,7.0,929.5,13.710151153416941,8.22121009392507,0,0,0,1,0
SOLD,698500,3.0,2.0,2531.0,8581.0,2007.0,Austin,78717,30.510944,-97.752553,65.0,34.0,,sold,3.0,1.0,19.0,0.6666666666666666,5.0,843.6666666666666,13.456691889317355,7.836764783264067,0,0,0,1,0
SOLD,597000,3.0,2.0,2806.0,5319.0,2006.0,Austin,78717,30.497711,-97.771549,138.0,46.0,,sold,2.0,2.0,20.0,0.6666666666666666,5.0,935.3333333333334,13.299674067415213,7.939871576361883,0,0,0,1,0
SOLD,740000,4.0,2.0,3013.0,8059.0,1998.0,Austin,78717,30.513286,-97.745803,45.0,41.0,,sold,2.0,2.0,28.0,0.5,6.0,753.25,13.51440681653079,8.01102337918644,0,0,0,1,0
SOLD,550000,3.0,2.0,2127.0,7793.0,2003.0,Austin,78717,30.498639,-97.760223,69.0,45.0,,sold,2.0,2.0,23.0,0.6666666666666666,5.0,709.0,13.217675375388819,7.662937850461535,0,0,0,1,0
SOLD,425000,3.0,3.0,2372.0,,2023.0,Austin,78717,30.49439,-97.723015,200.0,192.0,,sold,1.0,3.0,3.0,1.0,6.0,790.6666666666666,12.959846800844963,7.771910256435763,0,0,0,0,0
SOLD,490000,3.0,2.0,2051.0,12850.0,1992.0,Austin,78717,30.505551,-97.742189,8.0,29.0,,sold,2.0,1.0,34.0,0.6666666666666666,5.0,683.6666666666666,13.102162710901053,7.62657020629066,0,0,0,1,0
SOLD,545000,4.0,2.0,2678.0,14462.0,1993.0,Austin,78717,30.488611,-97.744401,17.0,28.0,,sold,2.0,2.0,33.0,0.5,6.0,669.5,13.208542908506082,7.893198869544609,0,0,0,1,0
SOLD,588000,4.0,3.0,2411.0,6900.0,2019.0,Austin,78717,30.488422,-97.750885,167.0,62.0,,sold,2.0,2.0,7.0,0.75,7.0,602.75,13.28448392755959,7.788211557847076,0,0,0,1,0
FOR_SALE,250000,4.0,2.0,1491.0,11587.0,1972.0,Austin,78723,30.288025,-97.677773,0.0,89.0,168.0,for_sale,2.0,1.0,54.0,0.5,6.0,372.75,12.429220196836383,7.307872780763706,0,0,0,1,0
FOR_SALE,790000,8.0,4.0,3400.0,33776.0,1984.0,Austin,78723,30.309656,-97.679482,1300.0,33.0,232.0,for_sale,,2.0,42.0,0.5,12.0,425.0,13.579789490265188,8.131824785007195,0,0,1,0,0
FOR_SALE,294500,3.0,2.0,1806.0,9304.0,1969.0,Austin,78723,30.307064,-97.664753,0.0,126.0,163.0,for_sale,2.0,1.0,57.0,0.6666666666666666,5.0,602.0,12.593037677653752,7.499423290592229,0,0,0,1,0
FOR_SALE,592500,4.0,2.0,1338.0,7667.0,1954.0,Austin,78723,30.310049,-97.698882,0.0,101.0,443.0,for_sale,,1.0,72.0,0.5,6.0,334.5,13.292107839753712,7.199678345691172,0,0,0,1,0
FOR_SALE,695000,5.0,3.0,2770.0,9426.0,1962.0,Austin,78723,30.305927,-97.683438,0.0,2.0,251.0,for_sale,2.0,2.0,64.0,0.6,8.0,554.0,13.451668563394815,7.9269635448629785,0,0,0,1,0
FOR_SALE,439000,3.0,2.0,1402.0,8364.0,1956.0,Austin,78723,30.318966,-97.697184,0.0,191.0,313.0,for_sale,,1.0,70.0,0.6666666666666666,5.0,467.3333333333333,12.992256969959042,7.246368080102461,0,0,0,1,0
FOR_SALE,485000,4.0,2.0,2225.0,8703.0,1967.0,Austin,78723,30.321936,-97.674118,0.0,94.0,218.0,for_sale,2.0,1.0,59.0,0.5,6.0,556.25,13.091906231773164,7.70796153183549,0,0,0,1,0
FOR_SALE,730000,4.0,3.0,2254.0,11513.0,1971.0,Austin,78723,30.305211,-97.672503,0.0,45.0,324.0,for_sale,1.0,1.0,55.0,0.75,7.0,563.5,13.500801182986649,7.720905251936779,0,0,0,1,0
FOR_SALE,405000,3.0,1.0,1160.0,7405.0,1956.0,Austin,78723,30.317185,-97.687577,0.0,121.0,349.0,for_sale,,1.0,70.0,0.3333333333333333,4.0,386.6666666666667,12.91164481522143,7.057036981697891,0,0,0,1,0
FOR_SALE,480000,4.0,2.0,1170.0,7449.0,1961.0,Austin,78723,30.315702,-97.689662,0.0,101.0,410.0,for_sale,,1.0,65.0,0.5,6.0,292.5,13.081543466215237,7.065613363597717,0,0,0,1,0
FOR_SALE,825000,4.0,3.0,2404.0,13809.0,1968.0,Austin,78723,30.321203,-97.677343,0.0,6.0,343.0,for_sale,2.0,2.0,58.0,0.75,7.0,601.0,13.623139877437296,7.785305182539862,0,0,0,1,0
PENDING,725000,3.0,2.0,1439.0,3328.0,2008.0,Austin,78723,30.292995,-97.704652,75.0,16.0,504.0,for_sale,2.0,1.0,18.0,0.6666666666666666,5.0,479.6666666666667,13.493928313146206,7.272398392570047,0,0,0,1,0
FOR_SALE,424900,2.0,2.0,925.0,29473.0,2026.0,Austin,78723,30.291243,-97.699364,514.0,67.0,459.0,for_sale,,3.0,0.0,1.0,4.0,462.5,12.959611479595074,6.8308742346461795,0,0,0,0,0
FOR_SALE,539000,5.0,2.0,2111.0,9683.0,1970.0,Austin,78723,30.318198,-97.666549,0.0,120.0,255.0,for_sale,2.0,1.0,56.0,0.4,7.0,422.2,13.197472705176983,7.655390644826152,0,0,0,1,0
FOR_SALE,495000,3.0,2.0,1242.0,6617.0,1960.0,Austin,78723,30.318816,-97.684243,0.0,5.0,399.0,for_sale,1.0,1.0,66.0,0.6666666666666666,5.0,414.0,13.112315061750808,7.1252830915107115,0,0,0,1,0
FOR_SALE,725000,5.0,3.0,2300.0,9605.0,1968.0,Austin,78723,30.317839,-97.675545,0.0,16.0,315.0,for_sale,2.0,2.0,58.0,0.6,8.0,460.0,13.493928313146206,7.741099090035366,0,0,0,1,0
FOR_SALE,600000,4.0,2.0,2303.0,8525.0,1963.0,Austin,78723,30.312107,-97.686888,0.0,26.0,261.0,for_sale,2.0,2.0,63.0,0.5,6.0,575.75,13.304686600863562,7.742402021815782,0,0,0,1,0
FOR_SALE,1250000,3.0,2.0,2210.0,7105.0,2021.0,Austin,78723,30.287749,-97.70469,0.0,3.0,566.0,for_sale,2.0,2.0,5.0,0.6666666666666666,5.0,736.6666666666666,14.038654909278163,7.701200180857446,0,0,0,1,0
FOR_SALE,949949,4.0,2.0,1994.0,3419.0,2009.0,Austin,78723,30.293418,-97.700729,75.0,37.0,476.0,for_sale,2.0,2.0,17.0,0.5,6.0,498.5,13.764164630612687,7.598399329323964,0,0,0,1,0
